video_id,video_contains_music,video_contains_male,video_contains_female,video_contains_noise,video_contains_no_energy,segments
6892029309318597890,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 12.48}]"
6877356105991867654,False,False,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.28}, {'label': 'noise', 'start': 0.28, 'end': 13.74}]"
6885458539934960901,False,True,False,True,False,"[{'label': 'male', 'start': 0.0, 'end': 27.900000000000002}, {'label': 'noise', 'start': 27.900000000000002, 'end': 33.06}]"
6891052854027570434,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 15.06}]"
6894802046071983365,False,True,False,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 1.06}, {'label': 'male', 'start': 1.06, 'end': 3.84}, {'label': 'noEnergy', 'start': 3.84, 'end': 4.62}, {'label': 'male', 'start': 4.62, 'end': 18.3}, {'label': 'noEnergy', 'start': 18.3, 'end': 18.68}]"
6886617657974508805,False,True,True,False,False,"[{'label': 'female', 'start': 0.0, 'end': 12.8}, {'label': 'male', 'start': 12.8, 'end': 19.14}]"
6905876411047791878,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 7.92}]"
6904122862387432709,True,False,False,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 2.54}, {'label': 'music', 'start': 2.54, 'end': 6.34}, {'label': 'noise', 'start': 6.34, 'end': 9.44}]"
6858052163009023238,True,False,False,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.4}, {'label': 'music', 'start': 0.4, 'end': 11.16}]"
6891491655812140294,False,True,True,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 8.42}, {'label': 'male', 'start': 8.42, 'end': 9.620000000000001}, {'label': 'female', 'start': 9.620000000000001, 'end': 12.96}]"
6891170490132466949,True,False,True,False,True,"[{'label': 'music', 'start': 0.0, 'end': 5.32}, {'label': 'female', 'start': 5.32, 'end': 6.96}, {'label': 'noEnergy', 'start': 6.96, 'end': 7.96}, {'label': 'music', 'start': 7.96, 'end': 9.66}]"
6891365877023788294,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 19.02}]"
6878115880996228358,True,False,False,True,True,"[{'label': 'music', 'start': 0.0, 'end': 3.16}, {'label': 'noEnergy', 'start': 3.16, 'end': 4.04}, {'label': 'noise', 'start': 4.04, 'end': 7.640000000000001}, {'label': 'music', 'start': 7.640000000000001, 'end': 12.3}]"
6880606641968975110,False,False,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 4.0}, {'label': 'noEnergy', 'start': 4.0, 'end': 4.4}, {'label': 'female', 'start': 4.4, 'end': 9.88}, {'label': 'noEnergy', 'start': 9.88, 'end': 11.24}, {'label': 'female', 'start': 11.24, 'end': 17.16}, {'label': 'noEnergy', 'start': 17.16, 'end': 17.64}, {'label': 'female', 'start': 17.64, 'end': 59.04}]"
6889528888536468742,False,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 11.26}]"
6880963813349297414,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 5.5600000000000005}]"
6872792177164963074,False,True,True,False,True,"[{'label': 'male', 'start': 0.0, 'end': 2.72}, {'label': 'female', 'start': 2.72, 'end': 5.32}, {'label': 'male', 'start': 5.32, 'end': 6.92}, {'label': 'noEnergy', 'start': 6.92, 'end': 7.38}, {'label': 'male', 'start': 7.38, 'end': 8.5}, {'label': 'female', 'start': 8.5, 'end': 28.88}]"
6879922113378045189,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 13.16}]"
6863439182128237829,True,True,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.32}, {'label': 'music', 'start': 0.32, 'end': 11.16}, {'label': 'female', 'start': 11.16, 'end': 23.54}, {'label': 'male', 'start': 23.54, 'end': 25.04}, {'label': 'female', 'start': 25.04, 'end': 31.740000000000002}, {'label': 'music', 'start': 31.740000000000002, 'end': 47.88}]"
6892532773119184134,True,False,False,True,True,"[{'label': 'music', 'start': 0.0, 'end': 4.42}, {'label': 'noEnergy', 'start': 4.42, 'end': 5.24}, {'label': 'noise', 'start': 5.24, 'end': 7.26}, {'label': 'music', 'start': 7.26, 'end': 13.700000000000001}]"
6892495865538235653,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 14.6}]"
6891783891363876101,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 53.620000000000005}]"
6866559634061217029,False,True,True,False,False,"[{'label': 'female', 'start': 0.0, 'end': 4.46}, {'label': 'male', 'start': 4.46, 'end': 5.46}, {'label': 'female', 'start': 5.46, 'end': 16.66}, {'label': 'male', 'start': 16.66, 'end': 17.5}, {'label': 'female', 'start': 17.5, 'end': 19.76}, {'label': 'male', 'start': 19.76, 'end': 21.52}, {'label': 'female', 'start': 21.52, 'end': 26.060000000000002}, {'label': 'male', 'start': 26.060000000000002, 'end': 28.98}, {'label': 'female', 'start': 28.98, 'end': 43.78}, {'label': 'male', 'start': 43.78, 'end': 45.06}, {'label': 'female', 'start': 45.06, 'end': 49.02}, {'label': 'male', 'start': 49.02, 'end': 50.34}]"
6858014018393722118,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 2.48}, {'label': 'music', 'start': 2.48, 'end': 13.4}]"
6891938397544353025,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 23.5}, {'label': 'music', 'start': 23.5, 'end': 26.02}, {'label': 'male', 'start': 26.02, 'end': 45.800000000000004}]"
6871652638656613638,False,True,True,False,False,"[{'label': 'female', 'start': 0.0, 'end': 35.1}, {'label': 'male', 'start': 35.1, 'end': 36.88}, {'label': 'female', 'start': 36.88, 'end': 48.74}, {'label': 'male', 'start': 48.74, 'end': 50.38}]"
6842456271438859526,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 30.04}]"
6887948942554844422,False,True,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.26}, {'label': 'male', 'start': 0.26, 'end': 2.7600000000000002}, {'label': 'female', 'start': 2.7600000000000002, 'end': 14.72}, {'label': 'male', 'start': 14.72, 'end': 16.98}, {'label': 'female', 'start': 16.98, 'end': 19.8}, {'label': 'male', 'start': 19.8, 'end': 25.6}, {'label': 'female', 'start': 25.6, 'end': 33.660000000000004}, {'label': 'male', 'start': 33.660000000000004, 'end': 39.84}, {'label': 'female', 'start': 39.84, 'end': 51.2}, {'label': 'male', 'start': 51.2, 'end': 51.88}]"
6892532949216955653,False,True,True,True,False,"[{'label': 'male', 'start': 0.0, 'end': 21.18}, {'label': 'female', 'start': 21.18, 'end': 22.78}, {'label': 'male', 'start': 22.78, 'end': 37.64}, {'label': 'noise', 'start': 37.64, 'end': 39.52}, {'label': 'male', 'start': 39.52, 'end': 58.42}]"
6892716058055085314,True,False,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 9.76}, {'label': 'noise', 'start': 9.76, 'end': 14.98}]"
6886989873757146374,False,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 39.160000000000004}, {'label': 'noise', 'start': 39.160000000000004, 'end': 41.24}, {'label': 'noEnergy', 'start': 41.24, 'end': 41.800000000000004}, {'label': 'male', 'start': 41.800000000000004, 'end': 48.92}, {'label': 'noEnergy', 'start': 48.92, 'end': 49.480000000000004}, {'label': 'male', 'start': 49.480000000000004, 'end': 55.04}, {'label': 'noEnergy', 'start': 55.04, 'end': 55.660000000000004}, {'label': 'male', 'start': 55.660000000000004, 'end': 58.980000000000004}]"
6880385851650592001,False,True,True,False,True,"[{'label': 'male', 'start': 0.0, 'end': 10.64}, {'label': 'female', 'start': 10.64, 'end': 16.0}, {'label': 'male', 'start': 16.0, 'end': 24.62}, {'label': 'noEnergy', 'start': 24.62, 'end': 25.14}, {'label': 'male', 'start': 25.14, 'end': 33.1}, {'label': 'female', 'start': 33.1, 'end': 35.300000000000004}, {'label': 'male', 'start': 35.300000000000004, 'end': 40.1}]"
6891415696157232389,False,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 19.3}, {'label': 'noEnergy', 'start': 19.3, 'end': 20.92}, {'label': 'male', 'start': 20.92, 'end': 22.1}, {'label': 'noEnergy', 'start': 22.1, 'end': 22.76}, {'label': 'male', 'start': 22.76, 'end': 27.6}, {'label': 'noEnergy', 'start': 27.6, 'end': 28.54}, {'label': 'male', 'start': 28.54, 'end': 37.46}, {'label': 'noEnergy', 'start': 37.46, 'end': 38.2}, {'label': 'male', 'start': 38.2, 'end': 39.18}, {'label': 'noEnergy', 'start': 39.18, 'end': 39.800000000000004}, {'label': 'male', 'start': 39.800000000000004, 'end': 40.82}, {'label': 'noEnergy', 'start': 40.82, 'end': 41.38}, {'label': 'female', 'start': 41.38, 'end': 58.18}, {'label': 'noEnergy', 'start': 58.18, 'end': 58.6}]"
6890635347017895174,True,True,True,False,False,"[{'label': 'music', 'start': 0.0, 'end': 2.9}, {'label': 'female', 'start': 2.9, 'end': 17.88}, {'label': 'male', 'start': 17.88, 'end': 18.82}]"
6866587998251764997,True,True,True,False,False,"[{'label': 'female', 'start': 0.0, 'end': 1.02}, {'label': 'music', 'start': 1.02, 'end': 4.48}, {'label': 'male', 'start': 4.48, 'end': 25.62}, {'label': 'music', 'start': 25.62, 'end': 28.66}, {'label': 'male', 'start': 28.66, 'end': 50.300000000000004}]"
6891705038184434946,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 8.0}]"
6874980345234705669,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 10.8}]"
6881364108826987781,False,False,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.68}, {'label': 'female', 'start': 0.68, 'end': 10.58}, {'label': 'noEnergy', 'start': 10.58, 'end': 14.200000000000001}]"
6909122015018405126,False,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 5.08}, {'label': 'noEnergy', 'start': 5.08, 'end': 6.5600000000000005}, {'label': 'noise', 'start': 6.5600000000000005, 'end': 8.72}]"
6866240922636553477,True,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 1.08}, {'label': 'music', 'start': 1.08, 'end': 2.66}, {'label': 'noEnergy', 'start': 2.66, 'end': 4.0600000000000005}, {'label': 'music', 'start': 4.0600000000000005, 'end': 13.18}]"
6878450831360871686,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 8.3}]"
6892939993417895173,True,True,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.38}, {'label': 'male', 'start': 0.38, 'end': 2.04}, {'label': 'noEnergy', 'start': 2.04, 'end': 2.8000000000000003}, {'label': 'male', 'start': 2.8000000000000003, 'end': 5.04}, {'label': 'noEnergy', 'start': 5.04, 'end': 5.6000000000000005}, {'label': 'music', 'start': 5.6000000000000005, 'end': 10.4}, {'label': 'noise', 'start': 10.4, 'end': 12.16}]"
6890647868311457030,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 8.6}]"
6886644129497976070,True,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 1.8800000000000001}, {'label': 'male', 'start': 1.8800000000000001, 'end': 9.48}, {'label': 'female', 'start': 9.48, 'end': 15.48}, {'label': 'noEnergy', 'start': 15.48, 'end': 16.64}, {'label': 'male', 'start': 16.64, 'end': 20.42}, {'label': 'music', 'start': 20.42, 'end': 22.0}]"
6879599088703130886,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 3.2600000000000002}, {'label': 'music', 'start': 3.2600000000000002, 'end': 14.68}]"
6874706214207425797,True,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 23.04}, {'label': 'noEnergy', 'start': 23.04, 'end': 25.240000000000002}, {'label': 'noise', 'start': 25.240000000000002, 'end': 25.560000000000002}, {'label': 'noEnergy', 'start': 25.560000000000002, 'end': 28.96}, {'label': 'male', 'start': 28.96, 'end': 29.740000000000002}, {'label': 'noEnergy', 'start': 29.740000000000002, 'end': 33.2}, {'label': 'male', 'start': 33.2, 'end': 35.84}, {'label': 'noEnergy', 'start': 35.84, 'end': 37.96}, {'label': 'male', 'start': 37.96, 'end': 38.6}, {'label': 'noEnergy', 'start': 38.6, 'end': 40.18}, {'label': 'male', 'start': 40.18, 'end': 41.46}, {'label': 'music', 'start': 41.46, 'end': 46.76}]"
6882834761216281862,False,True,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.26}, {'label': 'female', 'start': 0.26, 'end': 5.78}, {'label': 'noEnergy', 'start': 5.78, 'end': 6.18}, {'label': 'male', 'start': 6.18, 'end': 17.0}, {'label': 'noEnergy', 'start': 17.0, 'end': 19.740000000000002}, {'label': 'male', 'start': 19.740000000000002, 'end': 20.76}]"
6881472617778302214,True,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 8.1}, {'label': 'music', 'start': 8.1, 'end': 17.22}, {'label': 'male', 'start': 17.22, 'end': 50.46}, {'label': 'noEnergy', 'start': 50.46, 'end': 51.32}, {'label': 'music', 'start': 51.32, 'end': 57.64}]"
6894000505530436869,False,True,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.26}, {'label': 'male', 'start': 0.26, 'end': 9.92}, {'label': 'female', 'start': 9.92, 'end': 14.08}, {'label': 'male', 'start': 14.08, 'end': 17.14}, {'label': 'female', 'start': 17.14, 'end': 19.06}, {'label': 'male', 'start': 19.06, 'end': 22.82}, {'label': 'female', 'start': 22.82, 'end': 27.54}, {'label': 'noEnergy', 'start': 27.54, 'end': 28.28}, {'label': 'male', 'start': 28.28, 'end': 29.16}, {'label': 'female', 'start': 29.16, 'end': 31.42}, {'label': 'male', 'start': 31.42, 'end': 59.02}]"
6848315873523027205,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 7.28}]"
6892055522770537734,True,False,False,False,True,"[{'label': 'music', 'start': 0.0, 'end': 9.72}, {'label': 'noEnergy', 'start': 9.72, 'end': 10.5}, {'label': 'music', 'start': 10.5, 'end': 15.040000000000001}]"
6891519285945060614,False,True,True,False,True,"[{'label': 'male', 'start': 0.0, 'end': 8.44}, {'label': 'noEnergy', 'start': 8.44, 'end': 8.9}, {'label': 'male', 'start': 8.9, 'end': 14.34}, {'label': 'noEnergy', 'start': 14.34, 'end': 15.42}, {'label': 'male', 'start': 15.42, 'end': 23.240000000000002}, {'label': 'noEnergy', 'start': 23.240000000000002, 'end': 23.84}, {'label': 'male', 'start': 23.84, 'end': 24.580000000000002}, {'label': 'noEnergy', 'start': 24.580000000000002, 'end': 25.0}, {'label': 'male', 'start': 25.0, 'end': 36.28}, {'label': 'noEnergy', 'start': 36.28, 'end': 37.04}, {'label': 'male', 'start': 37.04, 'end': 42.6}, {'label': 'noEnergy', 'start': 42.6, 'end': 43.160000000000004}, {'label': 'male', 'start': 43.160000000000004, 'end': 48.76}, {'label': 'female', 'start': 48.76, 'end': 50.44}, {'label': 'male', 'start': 50.44, 'end': 52.96}, {'label': 'noEnergy', 'start': 52.96, 'end': 53.800000000000004}, {'label': 'male', 'start': 53.800000000000004, 'end': 54.88}, {'label': 'noEnergy', 'start': 54.88, 'end': 55.620000000000005}, {'label': 'male', 'start': 55.620000000000005, 'end': 58.22}, {'label': 'noEnergy', 'start': 58.22, 'end': 59.06}]"
6890605679413923078,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 17.400000000000002}]"
6891291181825674502,True,False,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.54}, {'label': 'music', 'start': 0.54, 'end': 2.2600000000000002}, {'label': 'noEnergy', 'start': 2.2600000000000002, 'end': 2.7800000000000002}, {'label': 'noise', 'start': 2.7800000000000002, 'end': 3.56}, {'label': 'noEnergy', 'start': 3.56, 'end': 4.18}, {'label': 'noise', 'start': 4.18, 'end': 15.06}]"
6878174735352581382,False,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 1.46}, {'label': 'noEnergy', 'start': 1.46, 'end': 2.22}, {'label': 'male', 'start': 2.22, 'end': 10.48}]"
6887307131024936197,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 8.44}]"
6889555090584210694,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 9.08}]"
6892625420668161285,True,True,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 5.24}, {'label': 'male', 'start': 5.24, 'end': 6.86}, {'label': 'noise', 'start': 6.86, 'end': 10.42}, {'label': 'male', 'start': 10.42, 'end': 44.04}]"
6886132209607085317,True,True,True,False,True,"[{'label': 'music', 'start': 0.0, 'end': 6.58}, {'label': 'male', 'start': 6.58, 'end': 14.08}, {'label': 'female', 'start': 14.08, 'end': 15.32}, {'label': 'music', 'start': 15.32, 'end': 23.900000000000002}, {'label': 'male', 'start': 23.900000000000002, 'end': 29.580000000000002}, {'label': 'female', 'start': 29.580000000000002, 'end': 33.7}, {'label': 'male', 'start': 33.7, 'end': 38.54}, {'label': 'noEnergy', 'start': 38.54, 'end': 39.12}, {'label': 'female', 'start': 39.12, 'end': 41.86}, {'label': 'noEnergy', 'start': 41.86, 'end': 43.82}, {'label': 'male', 'start': 43.82, 'end': 51.72}, {'label': 'noEnergy', 'start': 51.72, 'end': 52.18}, {'label': 'male', 'start': 52.18, 'end': 53.620000000000005}, {'label': 'noEnergy', 'start': 53.620000000000005, 'end': 54.06}, {'label': 'female', 'start': 54.06, 'end': 55.800000000000004}, {'label': 'male', 'start': 55.800000000000004, 'end': 57.14}, {'label': 'noEnergy', 'start': 57.14, 'end': 57.72}, {'label': 'male', 'start': 57.72, 'end': 58.980000000000004}]"
6874690472875445510,True,False,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 9.32}, {'label': 'noise', 'start': 9.32, 'end': 14.38}]"
6836380749306891525,False,True,False,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 22.66}, {'label': 'male', 'start': 22.66, 'end': 33.52}, {'label': 'noise', 'start': 33.52, 'end': 34.88}]"
6887810879354572037,True,False,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 12.040000000000001}, {'label': 'noise', 'start': 12.040000000000001, 'end': 14.9}]"
6867666401809681669,False,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 26.54}, {'label': 'noEnergy', 'start': 26.54, 'end': 27.1}, {'label': 'male', 'start': 27.1, 'end': 42.160000000000004}]"
6891038465383877893,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 11.5}]"
6911149171630230789,False,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 11.88}]"
6882988012167335174,True,True,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 17.76}, {'label': 'male', 'start': 17.76, 'end': 38.7}, {'label': 'music', 'start': 38.7, 'end': 56.980000000000004}, {'label': 'noise', 'start': 56.980000000000004, 'end': 58.980000000000004}]"
6888097874349919494,True,False,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.4}, {'label': 'music', 'start': 0.4, 'end': 1.98}, {'label': 'noise', 'start': 1.98, 'end': 10.620000000000001}]"
6892917670325374210,False,True,False,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.54}, {'label': 'male', 'start': 0.54, 'end': 1.18}, {'label': 'noEnergy', 'start': 1.18, 'end': 1.6600000000000001}, {'label': 'male', 'start': 1.6600000000000001, 'end': 10.06}, {'label': 'noEnergy', 'start': 10.06, 'end': 10.78}, {'label': 'male', 'start': 10.78, 'end': 16.98}, {'label': 'noEnergy', 'start': 16.98, 'end': 17.400000000000002}, {'label': 'male', 'start': 17.400000000000002, 'end': 20.2}, {'label': 'noEnergy', 'start': 20.2, 'end': 20.740000000000002}, {'label': 'male', 'start': 20.740000000000002, 'end': 22.26}, {'label': 'noEnergy', 'start': 22.26, 'end': 22.88}, {'label': 'male', 'start': 22.88, 'end': 28.48}]"
6891096850779147525,False,False,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 53.06}, {'label': 'noEnergy', 'start': 53.06, 'end': 53.7}, {'label': 'female', 'start': 53.7, 'end': 55.76}, {'label': 'noEnergy', 'start': 55.76, 'end': 56.4}, {'label': 'female', 'start': 56.4, 'end': 58.2}, {'label': 'noEnergy', 'start': 58.2, 'end': 58.46}]"
6882184000908070149,False,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 16.42}, {'label': 'noEnergy', 'start': 16.42, 'end': 16.86}, {'label': 'male', 'start': 16.86, 'end': 18.1}, {'label': 'noEnergy', 'start': 18.1, 'end': 18.78}, {'label': 'male', 'start': 18.78, 'end': 29.060000000000002}, {'label': 'noEnergy', 'start': 29.060000000000002, 'end': 29.560000000000002}, {'label': 'male', 'start': 29.560000000000002, 'end': 30.900000000000002}, {'label': 'noEnergy', 'start': 30.900000000000002, 'end': 31.94}, {'label': 'male', 'start': 31.94, 'end': 33.82}, {'label': 'noEnergy', 'start': 33.82, 'end': 34.36}, {'label': 'male', 'start': 34.36, 'end': 57.52}, {'label': 'noEnergy', 'start': 57.52, 'end': 59.04}]"
6883625479824297222,True,False,False,False,True,"[{'label': 'music', 'start': 0.0, 'end': 6.0200000000000005}, {'label': 'noEnergy', 'start': 6.0200000000000005, 'end': 6.34}]"
6865764308240911622,False,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 10.84}, {'label': 'male', 'start': 10.84, 'end': 13.56}, {'label': 'noEnergy', 'start': 13.56, 'end': 13.94}, {'label': 'female', 'start': 13.94, 'end': 18.94}, {'label': 'male', 'start': 18.94, 'end': 21.14}, {'label': 'noEnergy', 'start': 21.14, 'end': 21.72}, {'label': 'female', 'start': 21.72, 'end': 22.32}, {'label': 'noEnergy', 'start': 22.32, 'end': 22.8}, {'label': 'female', 'start': 22.8, 'end': 26.36}, {'label': 'male', 'start': 26.36, 'end': 28.740000000000002}, {'label': 'female', 'start': 28.740000000000002, 'end': 38.54}, {'label': 'noEnergy', 'start': 38.54, 'end': 38.96}, {'label': 'female', 'start': 38.96, 'end': 45.32}]"
6906572432644066565,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 8.82}]"
6862907965276556549,False,False,False,True,True,"[{'label': 'noise', 'start': 0.0, 'end': 4.96}, {'label': 'noEnergy', 'start': 4.96, 'end': 5.46}, {'label': 'noise', 'start': 5.46, 'end': 11.18}]"
6892497877478706438,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 5.24}, {'label': 'music', 'start': 5.24, 'end': 20.14}]"
6876073266377805061,False,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 53.58}, {'label': 'noEnergy', 'start': 53.58, 'end': 55.300000000000004}, {'label': 'noise', 'start': 55.300000000000004, 'end': 56.2}]"
6878325543478021382,False,True,False,True,True,"[{'label': 'male', 'start': 0.0, 'end': 18.96}, {'label': 'noEnergy', 'start': 18.96, 'end': 19.64}, {'label': 'male', 'start': 19.64, 'end': 27.34}, {'label': 'noEnergy', 'start': 27.34, 'end': 27.78}, {'label': 'male', 'start': 27.78, 'end': 32.62}, {'label': 'noEnergy', 'start': 32.62, 'end': 33.38}, {'label': 'male', 'start': 33.38, 'end': 34.18}, {'label': 'noEnergy', 'start': 34.18, 'end': 34.6}, {'label': 'male', 'start': 34.6, 'end': 42.6}, {'label': 'noEnergy', 'start': 42.6, 'end': 43.92}, {'label': 'male', 'start': 43.92, 'end': 58.18}, {'label': 'noise', 'start': 58.18, 'end': 59.06}]"
6870167109729553670,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 26.0}]"
6910417298532601094,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 14.9}]"
6817680759210380550,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 59.02}]"
6864649965470272773,False,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 17.68}, {'label': 'noEnergy', 'start': 17.68, 'end': 18.2}, {'label': 'male', 'start': 18.2, 'end': 23.04}, {'label': 'noEnergy', 'start': 23.04, 'end': 23.68}, {'label': 'male', 'start': 23.68, 'end': 31.04}, {'label': 'noEnergy', 'start': 31.04, 'end': 31.5}, {'label': 'male', 'start': 31.5, 'end': 47.0}, {'label': 'noEnergy', 'start': 47.0, 'end': 47.68}, {'label': 'male', 'start': 47.68, 'end': 52.06}]"
6870147600717270277,False,False,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 13.56}, {'label': 'noEnergy', 'start': 13.56, 'end': 14.08}, {'label': 'female', 'start': 14.08, 'end': 28.72}, {'label': 'noEnergy', 'start': 28.72, 'end': 29.32}]"
6830212829866511622,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 13.38}, {'label': 'music', 'start': 13.38, 'end': 17.06}]"
6886650095048215813,True,False,False,False,True,"[{'label': 'music', 'start': 0.0, 'end': 9.08}, {'label': 'noEnergy', 'start': 9.08, 'end': 9.38}]"
6888781775183564037,True,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 8.120000000000001}, {'label': 'music', 'start': 8.120000000000001, 'end': 9.74}, {'label': 'female', 'start': 9.74, 'end': 13.68}, {'label': 'noEnergy', 'start': 13.68, 'end': 14.34}, {'label': 'music', 'start': 14.34, 'end': 15.84}, {'label': 'female', 'start': 15.84, 'end': 16.88}, {'label': 'noEnergy', 'start': 16.88, 'end': 17.84}, {'label': 'music', 'start': 17.84, 'end': 47.5}, {'label': 'female', 'start': 47.5, 'end': 50.94}, {'label': 'male', 'start': 50.94, 'end': 51.74}]"
6891505543169494277,False,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 8.84}, {'label': 'male', 'start': 8.84, 'end': 13.700000000000001}, {'label': 'female', 'start': 13.700000000000001, 'end': 23.48}, {'label': 'male', 'start': 23.48, 'end': 24.8}, {'label': 'noEnergy', 'start': 24.8, 'end': 25.38}, {'label': 'male', 'start': 25.38, 'end': 27.1}, {'label': 'female', 'start': 27.1, 'end': 34.76}, {'label': 'male', 'start': 34.76, 'end': 36.22}, {'label': 'female', 'start': 36.22, 'end': 38.02}, {'label': 'noEnergy', 'start': 38.02, 'end': 38.62}, {'label': 'female', 'start': 38.62, 'end': 53.94}, {'label': 'male', 'start': 53.94, 'end': 58.2}]"
6892920643042495750,False,False,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 1.6400000000000001}, {'label': 'female', 'start': 1.6400000000000001, 'end': 2.86}, {'label': 'noEnergy', 'start': 2.86, 'end': 3.38}, {'label': 'female', 'start': 3.38, 'end': 28.72}, {'label': 'noEnergy', 'start': 28.72, 'end': 29.14}, {'label': 'female', 'start': 29.14, 'end': 33.7}, {'label': 'noEnergy', 'start': 33.7, 'end': 34.1}, {'label': 'female', 'start': 34.1, 'end': 52.86}, {'label': 'noEnergy', 'start': 52.86, 'end': 53.32}, {'label': 'female', 'start': 53.32, 'end': 59.06}]"
6891033963435953413,True,False,False,True,True,"[{'label': 'music', 'start': 0.0, 'end': 9.08}, {'label': 'noise', 'start': 9.08, 'end': 10.5}, {'label': 'noEnergy', 'start': 10.5, 'end': 10.86}]"
6869455406616300805,False,True,False,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 2.66}, {'label': 'male', 'start': 2.66, 'end': 10.56}, {'label': 'noEnergy', 'start': 10.56, 'end': 11.120000000000001}, {'label': 'male', 'start': 11.120000000000001, 'end': 14.64}, {'label': 'noEnergy', 'start': 14.64, 'end': 14.86}]"
6878127993156373765,True,False,False,False,False,"[{'label': 'music', 'start': 0.0, 'end': 53.980000000000004}]"
6866210991626046726,True,True,False,False,True,"[{'label': 'music', 'start': 0.0, 'end': 7.1000000000000005}, {'label': 'noEnergy', 'start': 7.1000000000000005, 'end': 7.5600000000000005}, {'label': 'music', 'start': 7.5600000000000005, 'end': 18.32}, {'label': 'male', 'start': 18.32, 'end': 19.88}]"
