video_id,label,start,end
6770054795723050246,male,19.740000000000002,21.3
6770054795723050246,female,21.3,34.46
6770054795723050246,male,34.46,35.96
6772014987989847301,music,0.0,14.68
6864190898746428677,music,0.0,40.14
6875738060554833157,male,0.0,12.18
6888071948291640581,male,0.0,13.3
6855689670202789126,noEnergy,0.0,0.74
6855689670202789126,male,0.74,9.3
6855689670202789126,noEnergy,9.3,11.68
6855689670202789126,male,11.68,13.18
6880303661872909573,noise,0.0,9.18
6798329681771826437,noise,0.0,1.52
6798329681771826437,female,1.52,6.96
6798329681771826437,male,6.96,10.18
6876527115412589830,male,0.0,0.9
6876527115412589830,noEnergy,0.9,1.48
6876527115412589830,male,1.48,4.0600000000000005
6876527115412589830,noEnergy,4.0600000000000005,5.0
6876527115412589830,male,5.0,6.5200000000000005
6876527115412589830,noEnergy,6.5200000000000005,7.28
6876527115412589830,male,7.28,8.24
6876527115412589830,noEnergy,8.24,8.8
6876527115412589830,male,8.8,9.9
6876527115412589830,noEnergy,9.9,10.82
6876527115412589830,male,10.82,11.94
6876527115412589830,noEnergy,11.94,12.72
6876527115412589830,male,12.72,18.7
6876527115412589830,noEnergy,18.7,19.48
6876527115412589830,male,19.48,22.1
6876527115412589830,noEnergy,22.1,22.62
6876527115412589830,male,22.62,26.740000000000002
6876527115412589830,noEnergy,26.740000000000002,27.2
6876527115412589830,male,27.2,34.32
6876527115412589830,noEnergy,34.32,34.94
6876527115412589830,male,34.94,38.480000000000004
6876527115412589830,noEnergy,38.480000000000004,39.02
6876527115412589830,male,39.02,42.5
6876527115412589830,music,42.5,43.74
6876527115412589830,male,43.74,59.06
6892090313507196166,music,0.0,17.46
6872465962973629702,music,0.0,16.4
6856174621578759429,music,0.0,10.58
6839459818168765701,female,0.0,7.4
6839459818168765701,male,7.4,11.200000000000001
6846462784549424389,male,0.0,20.900000000000002
6838464288961727750,noise,0.0,7.38
6838464288961727750,music,7.38,11.14
6838464288961727750,noise,11.14,16.2
6838464288961727750,music,16.2,23.04
6848439686940151045,female,0.0,10.16
6848439686940151045,noEnergy,10.16,10.620000000000001
6848439686940151045,male,10.620000000000001,14.22
6848439686940151045,noEnergy,14.22,15.22
6848439686940151045,male,15.22,35.9
6848439686940151045,noEnergy,35.9,36.5
6848439686940151045,male,36.5,58.4
6800483420788116742,male,0.0,17.52
6800483420788116742,female,17.52,19.02
6907696488764198150,music,0.0,53.28
6907696488764198150,male,53.28,56.1
6907696488764198150,noEnergy,56.1,57.300000000000004
6907696488764198150,male,57.300000000000004,58.32
6860492525854051590,noEnergy,0.0,0.4
6860492525854051590,male,0.4,2.0
6860492525854051590,noEnergy,2.0,2.42
6860492525854051590,music,2.42,3.34
6860492525854051590,noEnergy,3.34,3.74
6860492525854051590,male,3.74,47.26
6860492525854051590,noEnergy,47.26,47.5
6907642757678959878,male,0.0,48.18
6907642757678959878,noEnergy,48.18,48.76
6907642757678959878,male,48.76,58.2
6907642757678959878,noEnergy,58.2,58.96
6898411571991629061,music,0.0,44.7
6821953353967308038,music,0.0,6.88
6821953353967308038,female,6.88,12.88
6821953353967308038,male,12.88,13.5
6821953353967308038,noise,13.5,16.26
6852411029398260997,male,0.0,3.2
6852411029398260997,noEnergy,3.2,3.62
6852411029398260997,male,3.62,11.3
6891896411818937605,noEnergy,0.0,0.74
6891896411818937605,male,0.74,8.96
6891896411818937605,noEnergy,8.96,9.38
6891896411818937605,female,9.38,10.5
6891896411818937605,male,10.5,54.68
6891896411818937605,music,54.68,58.980000000000004
6873566347662593285,female,0.0,58.620000000000005
6873566347662593285,noEnergy,58.620000000000005,58.980000000000004
6764504823481109765,noEnergy,0.0,0.28
6764504823481109765,male,0.28,3.16
6764504823481109765,noEnergy,3.16,4.96
6764504823481109765,female,4.96,7.42
6764504823481109765,noise,7.42,9.0
6879950195564596485,music,0.0,11.98
6797811515782188293,noise,0.0,21.1
6797811515782188293,male,21.1,29.240000000000002
6847196419787427078,music,0.0,8.4
6847196419787427078,noEnergy,8.4,9.02
6847196419787427078,music,9.02,11.82
6847196419787427078,male,11.82,17.18
6847196419787427078,music,17.18,24.76
6847196419787427078,male,24.76,26.3
6847196419787427078,female,26.3,36.22
6847196419787427078,male,36.22,39.14
6847196419787427078,music,39.14,50.42
6847196419787427078,male,50.42,50.9
6847196419787427078,female,50.9,54.1
6847196419787427078,noise,54.1,57.660000000000004
6847196419787427078,female,57.660000000000004,58.980000000000004
6873990481903176965,music,0.0,15.040000000000001
6845358021716086022,male,0.0,1.24
6845358021716086022,female,1.24,2.86
6845358021716086022,male,2.86,11.9
6845358021716086022,female,11.9,25.02
6845358021716086022,male,25.02,30.32
6845358021716086022,female,30.32,36.64
6845358021716086022,male,36.64,40.22
6845358021716086022,female,40.22,42.88
6905550376116735233,music,0.0,28.28
6905550376116735233,noise,28.28,32.18
6854203034218630405,male,0.0,20.5
6854203034218630405,noEnergy,20.5,21.3
6854203034218630405,male,21.3,26.1
6854203034218630405,noEnergy,26.1,26.560000000000002
6854203034218630405,male,26.560000000000002,41.68
6854203034218630405,noEnergy,41.68,42.24
6854203034218630405,male,42.24,47.38
6854203034218630405,noEnergy,47.38,47.92
6854203034218630405,male,47.92,48.52
6854203034218630405,noEnergy,48.52,49.32
6854203034218630405,male,49.32,50.1
6862896770821721349,music,0.0,11.14
6764365112364076293,noEnergy,0.0,0.32
6764365112364076293,male,0.32,1.56
6764365112364076293,noEnergy,1.56,1.98
6764365112364076293,male,1.98,2.7600000000000002
6764365112364076293,noEnergy,2.7600000000000002,3.2
6764365112364076293,male,3.2,5.78
6764365112364076293,noEnergy,5.78,6.26
6764365112364076293,male,6.26,7.24
6764365112364076293,noEnergy,7.24,7.74
6764365112364076293,male,7.74,12.74
6764365112364076293,noEnergy,12.74,13.280000000000001
6764365112364076293,male,13.280000000000001,19.18
6764365112364076293,noEnergy,19.18,19.64
6764365112364076293,male,19.64,26.400000000000002
6764365112364076293,noEnergy,26.400000000000002,26.96
6764365112364076293,male,26.96,31.26
6838993614761151749,noEnergy,0.0,0.5
6838993614761151749,male,0.5,33.660000000000004
6840157158911331590,male,0.0,22.6
6840157158911331590,noise,22.6,23.66
6861981597558754566,noEnergy,0.0,0.32
6861981597558754566,female,0.32,3.68
6861981597558754566,noEnergy,3.68,4.08
6861981597558754566,female,4.08,16.0
6861981597558754566,noEnergy,16.0,16.64
6861981597558754566,female,16.64,30.38
6861981597558754566,noEnergy,30.38,31.060000000000002
6861981597558754566,female,31.060000000000002,41.34
6861981597558754566,noEnergy,41.34,41.96
6861981597558754566,female,41.96,52.88
6861981597558754566,noEnergy,52.88,53.4
6861981597558754566,female,53.4,57.800000000000004
6861981597558754566,noEnergy,57.800000000000004,59.1
6836881127559482629,music,0.0,15.06
6870152082368859397,music,0.0,36.5
6870152082368859397,male,36.5,39.74
6870152082368859397,noEnergy,39.74,40.12
6870152082368859397,male,40.12,40.64
6870152082368859397,music,40.64,41.44
6873968338041572614,music,0.0,32.96
6860460372676136197,noise,0.0,6.5
6860460372676136197,male,6.5,8.84
6866146821245357318,noEnergy,0.0,0.26
6866146821245357318,male,0.26,4.26
6866146821245357318,noEnergy,4.26,4.68
6866146821245357318,male,4.68,5.6000000000000005
6866146821245357318,noEnergy,5.6000000000000005,6.140000000000001
6866146821245357318,male,6.140000000000001,6.82
6866146821245357318,noEnergy,6.82,7.26
6866146821245357318,male,7.26,10.44
6866146821245357318,noEnergy,10.44,10.9
6866146821245357318,male,10.9,18.5
6866146821245357318,noEnergy,18.5,19.240000000000002
6866146821245357318,male,19.240000000000002,21.02
6866146821245357318,noEnergy,21.02,21.5
6866146821245357318,male,21.5,22.22
6866146821245357318,noEnergy,22.22,22.76
6866146821245357318,male,22.76,25.0
6866146821245357318,noEnergy,25.0,25.44
6866146821245357318,male,25.44,26.22
6866146821245357318,noEnergy,26.22,26.66
6866146821245357318,male,26.66,29.64
6866146821245357318,female,29.64,31.18
6866146821245357318,noEnergy,31.18,31.7
6866146821245357318,male,31.7,32.5
6866146821245357318,noEnergy,32.5,33.04
6866146821245357318,female,33.04,35.44
6890501903185120514,male,0.0,7.4
6890501903185120514,noise,7.4,9.9
6890501903185120514,music,9.9,11.38
6890501903185120514,male,11.38,26.88
6890501903185120514,music,26.88,31.080000000000002
6890501903185120514,noEnergy,31.080000000000002,32.08
6890501903185120514,male,32.08,33.6
6890501903185120514,noise,33.6,37.06
6896275479813262598,female,0.0,2.66
6896275479813262598,male,2.66,7.86
6896275479813262598,noise,7.86,11.3
6896275479813262598,male,11.3,13.84
6896275479813262598,noise,13.84,15.72
6844309375130062086,music,0.0,10.040000000000001
6877472247498542337,female,0.0,9.36
6900698654848404741,male,0.0,1.44
6900698654848404741,noEnergy,1.44,2.16
6900698654848404741,male,2.16,5.2
6900698654848404741,noEnergy,5.2,5.88
6900698654848404741,male,5.88,11.68
6900698654848404741,noEnergy,11.68,12.9
6900698654848404741,male,12.9,19.400000000000002
6900698654848404741,noEnergy,19.400000000000002,21.080000000000002
6900698654848404741,male,21.080000000000002,23.82
6900698654848404741,noEnergy,23.82,24.740000000000002
6900698654848404741,male,24.740000000000002,26.68
6900698654848404741,noEnergy,26.68,27.400000000000002
6900698654848404741,noise,27.400000000000002,27.66
6900698654848404741,noEnergy,27.66,29.52
6900698654848404741,female,29.52,30.52
6900698654848404741,male,30.52,37.52
6900698654848404741,noEnergy,37.52,38.28
6900698654848404741,male,38.28,41.12
6900698654848404741,noEnergy,41.12,44.08
6900698654848404741,male,44.08,48.6
6900698654848404741,noEnergy,48.6,49.42
6900698654848404741,noise,49.42,50.28
6900698654848404741,noEnergy,50.28,51.24
6900698654848404741,noise,51.24,51.660000000000004
6900698654848404741,noEnergy,51.660000000000004,53.04
6900698654848404741,male,53.04,55.300000000000004
6849426474957655301,music,0.0,9.5
6853507052694818053,female,0.0,7.28
6853507052694818053,noEnergy,7.28,8.1
6853507052694818053,female,8.1,12.700000000000001
6853507052694818053,noEnergy,12.700000000000001,13.780000000000001
6853507052694818053,female,13.780000000000001,15.02
6853507052694818053,noEnergy,15.02,15.48
6853507052694818053,female,15.48,16.62
6853507052694818053,noEnergy,16.62,18.18
6853507052694818053,female,18.18,19.240000000000002
6853507052694818053,noEnergy,19.240000000000002,21.22
6853507052694818053,female,21.22,22.7
6853507052694818053,noEnergy,22.7,23.96
6853507052694818053,female,23.96,25.98
6853507052694818053,noEnergy,25.98,26.38
6853507052694818053,female,26.38,29.72
6853507052694818053,noEnergy,29.72,30.18
6853507052694818053,female,30.18,32.94
6853507052694818053,noEnergy,32.94,33.52
6853507052694818053,female,33.52,47.46
6853507052694818053,noEnergy,47.46,47.94
6853507052694818053,female,47.94,59.04
6889885331575835910,noEnergy,0.0,0.3
6889885331575835910,music,0.3,14.700000000000001
6834264529489235206,noEnergy,0.0,0.34
6834264529489235206,music,0.34,1.98
6834264529489235206,male,1.98,9.86
6834264529489235206,noEnergy,9.86,10.68
6834264529489235206,male,10.68,17.36
6834264529489235206,noEnergy,17.36,18.28
6834264529489235206,male,18.28,37.94
6834264529489235206,noise,37.94,40.660000000000004
6834264529489235206,noEnergy,40.660000000000004,41.06
6834264529489235206,male,41.06,41.92
6834264529489235206,noEnergy,41.92,42.6
6834264529489235206,music,42.6,46.22
6834264529489235206,noEnergy,46.22,47.02
6834264529489235206,male,47.02,54.74
6834264529489235206,noEnergy,54.74,55.34
6834264529489235206,male,55.34,57.620000000000005
6904398269019917574,female,0.0,5.62
6904398269019917574,noise,5.62,7.92
6904398269019917574,female,7.92,15.92
6904398269019917574,noise,15.92,17.64
6904398269019917574,noEnergy,17.64,18.52
6904398269019917574,male,18.52,19.62
6904398269019917574,female,19.62,21.56
6904398269019917574,noEnergy,21.56,22.92
6904398269019917574,male,22.92,25.060000000000002
6904398269019917574,noEnergy,25.060000000000002,26.240000000000002
6904398269019917574,female,26.240000000000002,29.68
6904398269019917574,noEnergy,29.68,30.48
6904398269019917574,male,30.48,34.7
6904398269019917574,female,34.7,36.7
6904398269019917574,male,36.7,37.36
6904398269019917574,noEnergy,37.36,38.84
6904398269019917574,female,38.84,47.52
6904398269019917574,noEnergy,47.52,48.78
6904398269019917574,female,48.78,49.480000000000004
6904398269019917574,male,49.480000000000004,51.94
6904398269019917574,noEnergy,51.94,52.52
6904398269019917574,female,52.52,53.9
6904398269019917574,noise,53.9,57.14
6904398269019917574,music,57.14,58.82
6890282014524656901,music,0.0,10.94
6868401310216015109,music,0.0,15.120000000000001
6781607955742592261,noEnergy,0.0,0.36
6781607955742592261,music,0.36,15.0
6907565494799174914,female,0.0,3.8200000000000003
6907565494799174914,noise,3.8200000000000003,10.44
6890696766555950341,male,0.0,6.3
6890696766555950341,noEnergy,6.3,6.94
6890696766555950341,male,6.94,8.94
6890696766555950341,noEnergy,8.94,10.06
6890696766555950341,music,10.06,11.46
6890696766555950341,noEnergy,11.46,11.86
6890696766555950341,male,11.86,13.64
6890696766555950341,noEnergy,13.64,14.120000000000001
6890696766555950341,noise,14.120000000000001,15.540000000000001
6890696766555950341,male,15.540000000000001,24.36
6890696766555950341,noise,24.36,26.26
6890696766555950341,male,26.26,28.64
6890696766555950341,female,28.64,32.86
6888099501698059525,noise,0.0,6.58
6888099501698059525,male,6.58,10.88
6885392212696370438,noEnergy,0.0,0.22
6885392212696370438,female,0.22,3.54
6885392212696370438,music,3.54,7.04
6885392212696370438,female,7.04,10.5
6885392212696370438,noise,10.5,11.540000000000001
6885392212696370438,noEnergy,11.540000000000001,12.42
6885392212696370438,female,12.42,14.48
6885392212696370438,noEnergy,14.48,15.84
6885392212696370438,female,15.84,20.1
6885392212696370438,noEnergy,20.1,21.400000000000002
6885392212696370438,noise,21.400000000000002,22.62
6885392212696370438,noEnergy,22.62,23.04
6885392212696370438,female,23.04,29.86
6885392212696370438,noEnergy,29.86,30.560000000000002
6885392212696370438,female,30.560000000000002,31.560000000000002
6856504927313841413,female,0.0,2.72
6856504927313841413,male,2.72,3.68
6856504927313841413,noEnergy,3.68,4.08
6856504927313841413,female,4.08,13.88
6856504927313841413,noEnergy,13.88,14.5
6856504927313841413,female,14.5,23.6
6856504927313841413,male,23.6,26.22
6856504927313841413,female,26.22,28.48
6842128393513733381,male,0.0,22.14
6842128393513733381,noise,22.14,26.46
6885003467761487109,male,0.0,5.64
6885003467761487109,female,5.64,9.28
6885003467761487109,male,9.28,14.74
6885003467761487109,female,14.74,17.7
6885060263763266821,music,0.0,5.22
6885060263763266821,female,5.22,7.8
6885060263763266821,noEnergy,7.8,8.2
6885060263763266821,female,8.2,14.5
6885060263763266821,noEnergy,14.5,14.92
6885060263763266821,female,14.92,20.72
6885060263763266821,noEnergy,20.72,21.38
6885060263763266821,female,21.38,35.64
6885060263763266821,noEnergy,35.64,36.08
6885060263763266821,female,36.08,58.78
6885060263763266821,noEnergy,58.78,59.04
6910632751867710725,music,0.0,25.92
6910632751867710725,noise,25.92,29.060000000000002
6910632751867710725,music,29.060000000000002,42.72
6834601881008884997,noise,0.0,10.0
6759290818982399238,music,0.0,8.14
6883317475115601157,noise,0.0,13.08
6883317475115601157,music,13.08,15.32
6883317475115601157,noise,15.32,58.94
6865327529352367366,noEnergy,0.0,0.74
6865327529352367366,male,0.74,2.68
6865327529352367366,music,2.68,12.52
6874552610779663622,music,0.0,5.82
6839367865301224710,music,0.0,20.46
6885729970996399366,male,0.0,28.44
6885729970996399366,noise,28.44,32.26
6885729970996399366,male,32.26,43.7
6833955505795271942,female,0.0,2.58
6833955505795271942,noEnergy,2.58,3.68
6833955505795271942,female,3.68,6.6000000000000005
6833955505795271942,noEnergy,6.6000000000000005,7.94
6833955505795271942,female,7.94,13.8
6833955505795271942,music,13.8,15.68
6844560153757469957,noEnergy,0.0,1.8800000000000001
6844560153757469957,female,1.8800000000000001,4.7
6844560153757469957,male,4.7,11.02
6844560153757469957,noise,11.02,15.040000000000001
6899211642555485445,female,0.0,1.96
6899211642555485445,male,1.96,14.4
6877306364436155653,noise,0.0,23.18
6907087547655064838,female,0.0,4.6000000000000005
6907087547655064838,noise,4.6000000000000005,7.5200000000000005
6907087547655064838,female,7.5200000000000005,9.18
6907087547655064838,noEnergy,9.18,9.88
6907087547655064838,female,9.88,13.22
6907087547655064838,noEnergy,13.22,14.6
6907087547655064838,male,14.6,15.92
6907087547655064838,noEnergy,15.92,16.84
6907087547655064838,female,16.84,21.740000000000002
6907087547655064838,male,21.740000000000002,22.34
6907087547655064838,noEnergy,22.34,22.86
6907087547655064838,noise,22.86,24.52
6907087547655064838,noEnergy,24.52,25.0
6907087547655064838,music,25.0,29.34
6907087547655064838,male,29.34,31.580000000000002
6907087547655064838,noEnergy,31.580000000000002,32.46
6907087547655064838,female,32.46,36.6
6907087547655064838,noEnergy,36.6,37.74
6907087547655064838,female,37.74,38.96
6907087547655064838,noEnergy,38.96,40.22
6907087547655064838,male,40.22,43.64
6907087547655064838,noEnergy,43.64,44.160000000000004
6907087547655064838,female,44.160000000000004,45.300000000000004
6907087547655064838,male,45.300000000000004,47.480000000000004
6907087547655064838,noEnergy,47.480000000000004,48.46
6907087547655064838,female,48.46,49.82
6800361054195961093,noEnergy,0.0,0.22
6800361054195961093,music,0.22,11.38
6779696108386946309,noise,0.0,10.18
6779696108386946309,music,10.18,15.38
6867636797304868102,male,0.0,5.5600000000000005
6867636797304868102,female,5.5600000000000005,6.94
6867636797304868102,male,6.94,14.540000000000001
6867636797304868102,female,14.540000000000001,16.6
6867636797304868102,male,16.6,18.28
6867636797304868102,female,18.28,19.44
6867636797304868102,male,19.44,23.6
6835113902527761669,noise,0.0,5.86
6835113902527761669,male,5.86,10.84
6835113902527761669,noise,10.84,14.120000000000001
6810087410592992517,noEnergy,0.0,1.3
6810087410592992517,female,1.3,23.06
6810087410592992517,noEnergy,23.06,24.76
6810087410592992517,female,24.76,31.560000000000002
6810087410592992517,noEnergy,31.560000000000002,32.06
6810087410592992517,female,32.06,34.38
6810087410592992517,noEnergy,34.38,35.2
6810087410592992517,female,35.2,37.06
6810087410592992517,noEnergy,37.06,38.24
6810087410592992517,noise,38.24,38.5
6810087410592992517,noEnergy,38.5,41.480000000000004
6810087410592992517,female,41.480000000000004,48.82
6810087410592992517,noEnergy,48.82,49.32
6810087410592992517,female,49.32,51.42
6810087410592992517,noEnergy,51.42,52.54
6810087410592992517,female,52.54,53.120000000000005
6810087410592992517,noEnergy,53.120000000000005,53.620000000000005
6905289818289278213,female,0.0,14.88
6905289818289278213,noEnergy,14.88,16.42
6905289818289278213,male,16.42,17.98
6905289818289278213,female,17.98,25.26
6905289818289278213,noEnergy,25.26,26.560000000000002
6905289818289278213,female,26.560000000000002,27.560000000000002
6905289818289278213,noEnergy,27.560000000000002,30.42
6905289818289278213,female,30.42,33.76
6905289818289278213,noEnergy,33.76,34.34
6905289818289278213,noise,34.34,34.62
6905289818289278213,noEnergy,34.62,38.08
6905289818289278213,female,38.08,40.160000000000004
6905289818289278213,noEnergy,40.160000000000004,40.96
6905289818289278213,female,40.96,43.2
6905289818289278213,male,43.2,44.82
6905289818289278213,noEnergy,44.82,45.24
6905289818289278213,male,45.24,45.62
6905289818289278213,noEnergy,45.62,46.5
6905289818289278213,female,46.5,53.92
6905289818289278213,male,53.92,58.68
6902922883287239941,music,0.0,8.14
6843303306614377729,music,0.0,8.64
6843303306614377729,noise,8.64,11.200000000000001
6843303306614377729,music,11.200000000000001,30.240000000000002
6896468473220713734,male,0.0,43.980000000000004
6896468473220713734,music,43.980000000000004,45.14
6888577148655766790,music,0.0,34.96
6810854325556874501,female,0.0,1.52
6810854325556874501,male,1.52,5.22
6810854325556874501,female,5.22,8.64
6810854325556874501,male,8.64,9.540000000000001
6810854325556874501,female,9.540000000000001,15.120000000000001
6810854325556874501,noise,15.120000000000001,27.04
6810854325556874501,female,27.04,30.560000000000002
6810854325556874501,noise,30.560000000000002,33.22
6810854325556874501,female,33.22,41.1
6810854325556874501,noise,41.1,45.42
6810854325556874501,female,45.42,47.06
6810854325556874501,noise,47.06,54.44
6810854325556874501,female,54.44,58.26
6810854325556874501,male,58.26,59.06
6843429312603884806,noEnergy,0.0,0.2
6843429312603884806,female,0.2,1.06
6843429312603884806,male,1.06,4.88
6843429312603884806,female,4.88,7.6000000000000005
6843429312603884806,male,7.6000000000000005,11.88
6843429312603884806,female,11.88,17.5
6843429312603884806,noEnergy,17.5,17.92
6843429312603884806,female,17.92,36.2
6843429312603884806,male,36.2,53.74
6850497838636420357,music,0.0,10.34
6850497838636420357,noEnergy,10.34,10.74
6850497838636420357,music,10.74,32.18
6850497838636420357,noEnergy,32.18,32.62
6850497838636420357,music,32.62,38.160000000000004
6850497838636420357,noEnergy,38.160000000000004,38.58
6850497838636420357,music,38.58,41.84
6850497838636420357,noise,41.84,59.120000000000005
6790381442741374213,female,0.0,8.58
6790381442741374213,male,8.58,9.1
6790381442741374213,noise,9.1,15.96
6790381442741374213,noEnergy,15.96,16.62
6790381442741374213,noise,16.62,18.76
6857144610104413445,female,0.0,1.26
6857144610104413445,male,1.26,3.8200000000000003
6857144610104413445,noEnergy,3.8200000000000003,5.24
6857144610104413445,male,5.24,7.6000000000000005
6857144610104413445,female,7.6000000000000005,10.9
6851033985502498054,noEnergy,0.0,0.9
6851033985502498054,male,0.9,9.78
6851033985502498054,music,9.78,11.06
6851033985502498054,noEnergy,11.06,11.700000000000001
6851033985502498054,male,11.700000000000001,12.84
6851033985502498054,noEnergy,12.84,13.280000000000001
6851033985502498054,noise,13.280000000000001,16.12
6845440494311427334,male,0.0,2.1
6845440494311427334,noEnergy,2.1,2.66
6845440494311427334,male,2.66,4.66
6845440494311427334,noEnergy,4.66,5.2
6845440494311427334,male,5.2,9.06
6895802818905558278,music,0.0,18.82
6895802818905558278,noise,18.82,20.0
6893942106939723013,music,0.0,3.22
6893942106939723013,noEnergy,3.22,3.7
6893942106939723013,music,3.7,12.08
6878143545023286530,female,0.0,12.24
6878143545023286530,noEnergy,12.24,12.64
6878143545023286530,female,12.64,15.9
6878143545023286530,noEnergy,15.9,19.92
6878143545023286530,female,19.92,21.06
6878143545023286530,noEnergy,21.06,21.28
6862089790615981318,music,0.0,28.080000000000002
6883986886868667653,noEnergy,0.0,0.54
6883986886868667653,music,0.54,3.58
6883986886868667653,male,3.58,5.14
6868464706479344901,female,0.0,0.78
6868464706479344901,noEnergy,0.78,1.3
6868464706479344901,male,1.3,2.42
6868464706479344901,female,2.42,4.92
6868464706479344901,noEnergy,4.92,5.64
6868464706479344901,female,5.64,8.38
6868464706479344901,male,8.38,9.14
6868464706479344901,noise,9.14,10.26
6868464706479344901,noEnergy,10.26,10.92
6868464706479344901,female,10.92,12.36
6868464706479344901,noEnergy,12.36,12.780000000000001
6868464706479344901,male,12.780000000000001,14.58
6868464706479344901,female,14.58,18.86
6868464706479344901,male,18.86,31.0
6834320088942824709,music,0.0,3.0
6834320088942824709,male,3.0,14.44
6834320088942824709,music,14.44,16.04
6883613524640222470,music,0.0,11.96
6829049389516918022,noEnergy,0.0,0.4
6829049389516918022,noise,0.4,4.74
6829049389516918022,music,4.74,35.94
6829049389516918022,noEnergy,35.94,37.1
6836580508084833542,music,0.0,11.08
6851084841937571078,music,0.0,14.200000000000001
6851084841937571078,noEnergy,14.200000000000001,14.56
6864695030347615493,music,0.0,26.32
6889150684311080198,female,0.0,34.24
6829180191747689733,noEnergy,0.0,0.38
6829180191747689733,music,0.38,11.44
6891339943134727429,noise,0.0,30.34
6891339943134727429,noEnergy,30.34,31.54
6891339943134727429,noise,31.54,32.34
6879896344983522566,noEnergy,0.0,0.66
6879896344983522566,male,0.66,7.5
6879896344983522566,noEnergy,7.5,8.16
6879896344983522566,male,8.16,17.36
6879896344983522566,noEnergy,17.36,17.98
6879896344983522566,male,17.98,19.34
6879896344983522566,noEnergy,19.34,20.02
6879896344983522566,male,20.02,23.42
6879896344983522566,noEnergy,23.42,23.88
6879896344983522566,male,23.88,51.38
6879896344983522566,noEnergy,51.38,51.800000000000004
6879896344983522566,male,51.800000000000004,56.300000000000004
6879896344983522566,noEnergy,56.300000000000004,56.86
6879896344983522566,male,56.86,57.76
6895144217560042758,music,0.0,8.36
6891833652141903109,music,0.0,14.24
6891833652141903109,noEnergy,14.24,14.96
6891833652141903109,noise,14.96,15.52
6891833652141903109,noEnergy,15.52,17.76
6891833652141903109,male,17.76,19.44
6891833652141903109,noEnergy,19.44,19.7
6912550447928610053,music,0.0,10.48
6874725034447867142,music,0.0,2.94
6874725034447867142,noEnergy,2.94,3.34
6874725034447867142,female,3.34,5.0200000000000005
6880631208414285057,male,0.0,0.9
6880631208414285057,female,0.9,15.120000000000001
6842377168647900421,noEnergy,0.0,0.66
6842377168647900421,noise,0.66,2.68
6842377168647900421,female,2.68,5.24
6842377168647900421,noise,5.24,18.98
6842377168647900421,noEnergy,18.98,19.56
6842377168647900421,female,19.56,24.44
6842377168647900421,noise,24.44,34.64
6842377168647900421,noEnergy,34.64,35.26
6842377168647900421,noise,35.26,38.6
6853859448683777285,male,0.0,8.56
6853859448683777285,female,8.56,10.18
6853859448683777285,male,10.18,13.22
6853859448683777285,female,13.22,16.82
6853859448683777285,male,16.82,25.46
6853859448683777285,female,25.46,30.060000000000002
6853859448683777285,male,30.060000000000002,33.7
6888750109421620486,noEnergy,0.0,0.8200000000000001
6888750109421620486,noise,0.8200000000000001,3.2
6888750109421620486,male,3.2,7.16
6888750109421620486,music,7.16,10.4
6888750109421620486,noEnergy,10.4,11.26
6888750109421620486,male,11.26,12.38
6888750109421620486,noEnergy,12.38,12.84
6888750109421620486,music,12.84,14.9
6843560020118883589,noEnergy,0.0,0.22
6843560020118883589,music,0.22,11.200000000000001
6873319297385532677,music,0.0,9.9
6848280346514001158,female,0.0,15.040000000000001
6873310889827716357,female,0.0,14.620000000000001
6873310889827716357,noEnergy,14.620000000000001,15.8
6873310889827716357,female,15.8,22.62
6873310889827716357,noEnergy,22.62,23.22
6873310889827716357,female,23.22,31.62
6873310889827716357,noEnergy,31.62,32.22
6873310889827716357,female,32.22,32.74
6873310889827716357,noEnergy,32.74,33.44
6873310889827716357,female,33.44,42.46
6888396390305631489,music,0.0,31.98
6896880560644410630,music,0.0,7.140000000000001
6905559603388353798,music,0.0,6.58
6909339126730951941,male,0.0,20.2
6909339126730951941,noEnergy,20.2,21.2
6909339126730951941,music,21.2,22.78
6837493020368096518,male,0.0,11.86
6847524046364626182,noise,0.0,14.280000000000001
6871265104093056262,noise,0.0,3.92
6871265104093056262,music,3.92,10.34
6870089804760042757,male,0.0,17.3
6870089804760042757,noise,17.3,21.36
6870089804760042757,male,21.36,36.28
6870089804760042757,noEnergy,36.28,36.88
6870089804760042757,male,36.88,58.980000000000004
6835284289656048901,noEnergy,0.0,0.2
6835284289656048901,male,0.2,19.72
6835284289656048901,noEnergy,19.72,19.94
6856082927307083013,female,0.0,17.62
6856082927307083013,noise,17.62,24.94
6856082927307083013,male,24.94,25.560000000000002
6856082927307083013,noEnergy,25.560000000000002,26.04
6856082927307083013,noise,26.04,36.54
6856082927307083013,female,36.54,38.38
6856082927307083013,male,38.38,41.44
6856082927307083013,female,41.44,53.38
6856082927307083013,noEnergy,53.38,53.92
6800171859607309573,noise,0.0,0.92
6800171859607309573,music,0.92,13.34
6876207035889847557,noise,0.0,14.26
6876241283770223878,noEnergy,0.0,0.62
6876241283770223878,music,0.62,15.1
6862171347091524869,female,0.0,3.88
6862171347091524869,male,3.88,7.88
6862171347091524869,female,7.88,11.38
6862171347091524869,noEnergy,11.38,12.0
6862171347091524869,music,12.0,19.56
6862171347091524869,noEnergy,19.56,19.900000000000002
6788153393752902918,noEnergy,0.0,0.4
6788153393752902918,male,0.4,13.96
6880650470034099461,noEnergy,0.0,0.3
